LABEL,CODE,DESC
inputevents_cv_42980,42980,"D5 1/4 SODIUM BICARB"
inputevents_cv_42981,42981,"Bladder transd."
outputevents_42982,42982,"vac drain"
outputevents_42983,42983,"Drain Out #3 Lumbar"
inputevents_cv_42985,42985,"Pamidronate"
outputevents_42986,42986,"LEFT PLEURAL TAP"
outputevents_42987,42987,"T-TUBE"
inputevents_cv_42989,42989,"DILAUDID/BUPIV."
inputevents_cv_42990,42990,"BUPIVACAINE .50%"
inputevents_cv_42993,42993,"10 mea KCL/100cc NS"
inputevents_cv_42994,42994,"K PHOS 15 MMOL"
inputevents_cv_42995,42995,"F6 IV MEDS"
inputevents_cv_42996,42996,"F6 PO INTAKE"
inputevents_cv_42998,42998,"alcohol gtt"
inputevents_cv_42999,42999,"Sodium Bicarb"
outputevents_43001,43001,"F6 JP OUTPUT"
inputevents_cv_43002,43002,"F6 U/O"
inputevents_cv_43007,43007,"MultiVitamin"
inputevents_cv_43008,43008,"cryo or"
inputevents_cv_43009,43009,"ffp pacu"
inputevents_cv_43010,43010,"packed cells pacu"
inputevents_cv_43013,43013,"ANTI-THYMOCYTEN"
inputevents_cv_43014,43014,"ER NS BOLUSES"
outputevents_43015,43015,"T-tube"
outputevents_43016,43016,"DIALYSIS TOTAL OUT"
inputevents_cv_43017,43017,"NET PD"
inputevents_cv_43018,43018,"magnesium 1gm/hr"
outputevents_43019,43019,"hd out:"
inputevents_cv_43020,43020,"TPA 50mg/250cc"
inputevents_cv_43021,43021,"TPA 50mg/250cc #2"
outputevents_43027,43027,"RIGHT PLEURAL TAP"
inputevents_cv_43031,43031,"steril water"
inputevents_cv_43032,43032,"40 kcl in 500ns"
outputevents_43034,43034,"R PLEURAL NS IRRIG"
inputevents_cv_43037,43037,"nicardipine HCL"
inputevents_cv_43038,43038,"Noe gtt 60mg/250cc"
outputevents_43042,43042,"(R)Nephrostomy flush"
inputevents_cv_43047,43047,"BUMEX 12mg/500ml"
outputevents_43048,43048,"IRRIGAGANT OUT"
inputevents_cv_43049,43049,"FLOOR IN"
inputevents_cv_43051,43051,"L. GROIN PUNCTURE"
outputevents_43052,43052,"DIALYSIS REMOVED"
inputevents_cv_43055,43055,"FARR 6 COLLOID"
inputevents_cv_43056,43056,"NA PHOS 15MMOL"
outputevents_43058,43058,"G TUBE"
inputevents_cv_43062,43062,"D5W w/ 40gms cagluc"
inputevents_cv_43063,43063,"NS w/40gms CaGluc"
inputevents_cv_43070,43070,"Ca++ Gluconate"
inputevents_cv_43073,43073,"NaPO4"
outputevents_43074,43074,"er ngt output"
inputevents_cv_43076,43076,"h2o flush q 8hr"
inputevents_cv_43077,43077,"L. GROIN"
inputevents_cv_43080,43080,"NS w/30mmol NaPhos"
inputevents_cv_43086,43086,"Nicardipine gtt"
inputevents_cv_43087,43087,"3/4 RESPALOR"
inputevents_cv_43089,43089,"ns w/ 40 meq kcl"
inputevents_cv_43090,43090,"NICADRDIPINE"
inputevents_cv_43092,43092,"INTAKE ED"
outputevents_43093,43093,"URINE ED"
inputevents_cv_43097,43097,"vicu intake"
outputevents_43098,43098,"hemodialysis crystal"
inputevents_cv_43107,43107,"intake from floor"
inputevents_cv_43108,43108,"contrast via ng"
outputevents_43110,43110,"Nasogastric"
inputevents_cv_43113,43113,"SOIDUM PHOSPHATE"
outputevents_43114,43114,"Left pleural CT #2"
inputevents_cv_43118,43118,"probalance tf"
outputevents_43119,43119,"peg tube"
inputevents_cv_43122,43122,"rectal irrigation"
inputevents_cv_43126,43126,"d5w/40 gm ca gluc"
outputevents_43127,43127,"PD output"
inputevents_cv_43131,43131,"iv intake"
outputevents_43133,43133,"NS irrig drng tube"
inputevents_cv_43134,43134,"1/2 STR IMPACT/FIBER"
inputevents_cv_43136,43136,"DEXMEDETOMIDINE"
inputevents_cv_43137,43137,"GT\, straight\, perf'd"
inputevents_cv_43139,43139,"HCL GTTS 75MEQ/500ML"
inputevents_cv_43141,43141,"PD"
outputevents_43142,43142,"abd. cyst drain"
inputevents_cv_43147,43147,"1/2STR PROMOTE/FIBER"
outputevents_43161,43161,"Total Blood Out"
inputevents_cv_44323,44323,"ED IVF"
inputevents_cv_44324,44324,"cyclosporin 2mg/hr"
outputevents_44325,44325,"ED URINE OUTPUT"
inputevents_cv_44326,44326,"THORACENTISIS"
inputevents_cv_44329,44329,"ED CRYST."
inputevents_cv_44330,44330,"0.45NSS"
inputevents_cv_44331,44331,"cyclosporin 4mg/hr"
inputevents_cv_44335,44335,"D5W Bolus"
outputevents_44336,44336,"drain out lateral"
outputevents_44337,44337,"drain out medial"
inputevents_cv_44339,44339,"NA phosphate"
inputevents_cv_44341,44341,"3/4 str Imp/Fib"
inputevents_cv_44343,44343,"MgSO4     20gm/500cc"
inputevents_cv_44344,44344,"BLADDER PRESSURE FLD"
inputevents_cv_44345,44345,"methodone"
inputevents_cv_44346,44346,"calicum gluconate"
outputevents_44347,44347,"JP SITE"
outputevents_44349,44349,"ultrafiltrate in"
outputevents_44350,44350,"Thoracentesis output"
outputevents_44353,44353,"Drain flush"
inputevents_cv_44354,44354,"insulin carrier"
inputevents_cv_44355,44355,"bicarb 150meq"
inputevents_cv_44358,44358,"Ambisone"
inputevents_cv_44361,44361,"ACETYLCYSTER.42GM/1L"
inputevents_cv_44362,44362,"TPN CORRECTION"
inputevents_cv_44366,44366,"SOLU-MEDROL"
inputevents_cv_44367,44367,"LR"
outputevents_44368,44368,"PERITONEAL DRAIN"
inputevents_cv_44370,44370,"INAMRINONE LACTATE"
inputevents_cv_44376,44376,"primo II"
inputevents_cv_44377,44377,"ca gluconate gtt"
inputevents_cv_44383,44383,"L groin"
inputevents_cv_44385,44385,"pre admission intake"
inputevents_cv_44387,44387,"Gu irrigant"
inputevents_cv_44390,44390,"Neosure 30 PG"
inputevents_cv_44391,44391,"Neosure 30 PO"
inputevents_cv_44394,44394,"Neosure 26 PO"
inputevents_cv_44396,44396,"Rectal gastrograffi."
inputevents_cv_44397,44397,"cath lab u/o"
outputevents_44400,44400,"Drain Out #7 Tap"
outputevents_44405,44405,"ascitic drainage"
inputevents_cv_44407,44407,"K PHOS 30MMOL"
outputevents_44410,44410,"ngt irrigant"
inputevents_cv_44413,44413,"rectal vanco"
inputevents_cv_44415,44415,"urcc/kg/hr"
outputevents_44417,44417,"GT DRAINAGE"
inputevents_cv_44420,44420,"Enfamil AR PO"
inputevents_cv_44421,44421,"ew uo"
inputevents_cv_44423,44423,"Totals from midnight"
inputevents_cv_44424,44424,"Sodium bicarb"
inputevents_cv_44426,44426,"bolus ns"
inputevents_cv_44427,44427,"RITUXIMAB 600MG/NS"
inputevents_cv_44431,44431,"plasmalyte bolus"
inputevents_cv_44435,44435,"Nipple"
inputevents_cv_44437,44437,"l&d intake"
inputevents_cv_44440,44440,"Normal Saline Bolus"
inputevents_cv_44441,44441,"calcium"
inputevents_cv_44446,44446,"replacement fluid"
inputevents_cv_44447,44447,"kcl phos"
inputevents_cv_44451,44451,"Impact w/Fiber 3/4"
outputevents_44453,44453,"dyalysis out put"
outputevents_44454,44454,"L side/pleural fluid"
inputevents_cv_44458,44458,"CMV IG"
inputevents_cv_44459,44459,"ET aspirate"
inputevents_cv_44465,44465,"bupivicaine 1%"
inputevents_cv_44467,44467,"Amphotericin"
outputevents_44468,44468,"FLOOR OUT"
inputevents_cv_44470,44470,"Pregesamil PO"
inputevents_cv_44471,44471,"barocat"
inputevents_cv_44473,44473,"er"
outputevents_44475,44475,"NGT residual"
inputevents_cv_44478,44478,"cc:cc REPLACEMENT"
inputevents_cv_44479,44479,"potassium phospate"
outputevents_44481,44481,"ER URINR OUTPUT"
inputevents_cv_44484,44484,"1/2 str Nepro"
inputevents_cv_44487,44487,"Cryst on floor"
inputevents_cv_44489,44489,"ed uo"
inputevents_cv_44491,44491,".9NS bolus"
inputevents_cv_44492,44492,"Free Water"
inputevents_cv_44494,44494,"r fem puncture site"
inputevents_cv_44495,44495,"GT Residual"
inputevents_cv_44498,44498,"er ns"
inputevents_cv_44499,44499,"ER input"
inputevents_cv_44500,44500,"Rituximab 50mg/hr"
outputevents_44501,44501,"ER output"
inputevents_cv_44503,44503,"1/2NS CC:CC"
inputevents_cv_44504,44504,"1/2 ns 1/2cc:cc"
inputevents_cv_44505,44505,"farr7 intake-iv"
outputevents_44506,44506,"farr7-output/urine"
inputevents_cv_44507,44507,"farr7 lower abd drai"
inputevents_cv_44508,44508,"farr7 upper abd drai"
inputevents_cv_44510,44510,"pheresis pos balanc"
inputevents_cv_44511,44511,"Plasmapheresis"
inputevents_cv_44515,44515,"PLASMAPHERESIS IN"
inputevents_cv_44516,44516,"PRIMO 2 CABG STUDY"
inputevents_cv_44517,44517,"pheresis ivf"
inputevents_cv_44518,44518,"Insulin Carrier"
inputevents_cv_44519,44519,"farr 10 in"
outputevents_44520,44520,"farr 10 out"
inputevents_cv_44521,44521,"LR bolus"
outputevents_44522,44522,"LEFT ARM POUCH"
inputevents_cv_44523,44523,"Neocate 20 PO"
inputevents_cv_44525,44525,"Quick Mix."
inputevents_cv_44526,44526,"dialysate 1.5% dex"
inputevents_cv_44527,44527,"dialysate 2.5%"
inputevents_cv_44528,44528,"plasmapheresis"
inputevents_cv_44529,44529,"Primo study cc/hr"
outputevents_44530,44530,"LEFT ABD JP"
outputevents_44531,44531,"RIGHT ABD JP"
outputevents_44532,44532,"RIGHT BREAST JP"
inputevents_cv_44534,44534,"Angio contrast"
outputevents_44535,44535,"ostomy blding"
inputevents_cv_44537,44537,"D5 .2"
inputevents_cv_44539,44539,"D5W W/ NAHCO3 150MEQ"
inputevents_cv_44544,44544,"Peritoneal Dial In"
outputevents_44548,44548,"left leg drainage"
inputevents_cv_44554,44554,"7.5mEq NaAcetate/100"
inputevents_cv_44559,44559,"ISUPEL"
inputevents_cv_44560,44560,"blood"
outputevents_44562,44562,"J-tube NS 10cc/h."
outputevents_44563,44563,"floor ttube out"
outputevents_44565,44565,"Pleural Tap"
outputevents_44566,44566,"vanco per ostomy"
outputevents_44567,44567,"Hemodialysis."
outputevents_44569,44569,"toracocentesis"
inputevents_cv_44575,44575,"EW input"
inputevents_cv_44579,44579,"Neosure 26cal po"
inputevents_cv_44580,44580,"Hep B IG"
outputevents_43836,43836,"old jp site"
inputevents_cv_43838,43838,"500ns/40meqkcl"
inputevents_cv_43839,43839,"cryst in ed"
outputevents_43841,43841,"LEFT PLEURAL FLUID"
inputevents_cv_43845,43845,"ascites fld"
outputevents_43846,43846,"Old JP infer Y inc"
outputevents_43853,43853,"LP/ CSF REMOVED"
outputevents_43856,43856,"urine cc/k/ghr"
outputevents_43857,43857,"chest tube dsg"
outputevents_43859,43859,"vent. drain"
inputevents_cv_43861,43861,"PD Intake"
outputevents_43862,43862,"PD Out"
inputevents_cv_43864,43864,"PD intake"
inputevents_cv_43865,43865,"St.H20/Na Acetate"
inputevents_cv_43867,43867,"1/2 Na Acet 0.5u Hep"
outputevents_43868,43868,"tap pleural"
inputevents_cv_43872,43872,"Potassium 20meqIVPB"
inputevents_cv_43875,43875,"NA PHOSPHATE"
inputevents_cv_43880,43880,"Angion intake"
outputevents_43881,43881,"vaginal drng"
inputevents_cv_43883,43883,"Hemoccult"
inputevents_cv_43886,43886,"T-7 intrathecal dngn"
outputevents_46315,46315,"LT paracentesis"
inputevents_cv_46317,46317,"Pe 30 po"
inputevents_cv_46318,46318,"NaAcetate in H2O"
inputevents_cv_46320,46320,"L ARM"
inputevents_cv_46323,46323,"D5W w/30mmolNaPhos"
inputevents_cv_46328,46328,"Pe 28 po"
inputevents_cv_46330,46330,"octreotide gtt"
inputevents_cv_46333,46333,"Pe 26"
outputevents_46334,46334,"OR Out"
inputevents_cv_46336,46336,"10% Dextran 40/D5W"
inputevents_cv_46338,46338,"Enfamil 26 Po"
inputevents_cv_46339,46339,"pe28"
inputevents_cv_46340,46340,"Bupivicaine"
inputevents_cv_46342,46342,"Enfacare 26 NG"
inputevents_cv_46343,46343,"E26"
outputevents_46345,46345,"BM + 2HMF"
inputevents_cv_46346,46346,"PND8.5 with hep 0.5u"
outputevents_46348,46348,"BM 4HMF"
inputevents_cv_46349,46349,"Vac"
outputevents_46350,46350,"Siloh Drainage"
inputevents_cv_46352,46352,"VAC CHEST DRESSING"
inputevents_cv_46353,46353,"osh ivf of ns"
inputevents_cv_46355,46355,"0.9%NS with 40KCL"
inputevents_cv_46357,46357,"NSS WITH MULTIVIT"
inputevents_cv_46358,46358,"Sodium phosphate"
inputevents_cv_46360,46360,"ivf from osh"
inputevents_cv_46361,46361,"D5W +3 Amps NaHco3"
inputevents_cv_46363,46363,"na acetate w/ hep"
inputevents_cv_46364,46364,"KPo4 30mmol /NS"
inputevents_cv_46366,46366,"fasciotomy"
inputevents_cv_46367,46367,"angio suite"
outputevents_46370,46370,"Cerebral Drain #1"
outputevents_46372,46372,"JP #1 Lateral"
inputevents_cv_46383,46383,"D5W/0.9NS with meds"
inputevents_cv_46384,46384,"plasma pheresis in"
inputevents_cv_46386,46386,"Enf 28 2cal corn oil"
inputevents_cv_46387,46387,"Enfacare26"
inputevents_cv_46389,46389,"CRRT FLUSH"
inputevents_cv_46390,46390,"N/S  K PHOS 30MMOL"
inputevents_cv_46391,46391,"7.7MEq NaAcetate"
inputevents_cv_46393,46393,"PE 26 cal"
outputevents_46394,46394,"Peritoneal dialysis"
outputevents_46398,46398,"R Thoracentesis"
outputevents_46399,46399,"Drain Out #3 JP Medial"
inputevents_cv_46404,46404,"crystalloid from f10"
inputevents_cv_46407,46407,"ED PRBC"
inputevents_cv_46410,46410,"angio FFP"
inputevents_cv_46412,46412,"Nutramigin 26 PO"
inputevents_cv_46413,46413,"peritoneal puncture"
outputevents_46415,46415,"wound pouch"
outputevents_46416,46416,"BM+4cal prosobee"
inputevents_cv_46418,46418,"ER ffp"
inputevents_cv_46420,46420,"PE26 PG"
inputevents_cv_46421,46421,"PE 26cals"
inputevents_cv_46422,46422,"rescue line flush"
inputevents_cv_46428,46428,"N/S +ETOPOSIDE"
inputevents_cv_46429,46429,"sodium phosphate 15m"
inputevents_cv_46430,46430,"Open ABD wound"
inputevents_cv_46431,46431,"1/2 NaAce w1/2 uHep"
inputevents_cv_46432,46432,"7.7 meq NaAcetate"
inputevents_cv_46433,46433,"Na Acetate"
inputevents_cv_46434,46434,"Na Acetate with hep"
inputevents_cv_46436,46436,"U/O /kg/hour"
inputevents_cv_46438,46438,"PE26NG"
inputevents_cv_46439,46439,"7.7meqNaAc w1/2uhep"
inputevents_cv_46440,46440,"PE26PO"
inputevents_cv_46441,46441,"19.25 neq Na Acetate"
inputevents_cv_46442,46442,"TPN D5.5"
inputevents_cv_46443,46443,"PE 26cal"
inputevents_cv_46445,46445,"PO PE 30"
inputevents_cv_46447,46447,"PN D9.5"
inputevents_cv_46448,46448,"PN D 8.5"
inputevents_cv_45101,45101,"Gentamycin chest irt"
inputevents_cv_45103,45103,"Phoresis intake"
inputevents_cv_45104,45104,"CUTANEOUS WOUND DRG"
inputevents_cv_45107,45107,"1/2 promote/fibre  e"
inputevents_cv_45108,45108,"D5W/amino acid 4.25%"
inputevents_cv_45109,45109,"effluent"
outputevents_45110,45110,"Hemoptysis"
inputevents_cv_45114,45114,"D5W&Mucomyst"
inputevents_cv_45115,45115,"effluent retained"
outputevents_45117,45117,"LUE drainbag"
outputevents_45118,45118,"RUE drainbag"
inputevents_cv_45119,45119,"Gentamycin Chest Irn"
outputevents_45120,45120,"Paracentesis Output"
outputevents_45121,45121,"Penrose drains"
inputevents_cv_45125,45125,"KVO"
inputevents_cv_45126,45126,"1/2 impact /fibre"
inputevents_cv_45128,45128,"15mmol NaPhos"
inputevents_cv_45130,45130,"C.O. INJECTATE"
inputevents_cv_45131,45131,"D5W Bicarb"
inputevents_cv_45133,45133,"ns with Na Phos 15 m"
inputevents_cv_45134,45134,"OR Cryocipretate"
inputevents_cv_45137,45137,"NS cc/cc"
inputevents_cv_45139,45139,"Taxol"
inputevents_cv_45140,45140,"IV DYE"
outputevents_45141,45141,"today at falmout"
inputevents_cv_45143,45143,"pd fluid in"
outputevents_45147,45147,"output from vicu"
inputevents_cv_45150,45150,"quick mix tpn"
inputevents_cv_45151,45151,"Pulmonary"
inputevents_cv_45153,45153,"vag/peri"
inputevents_cv_45154,45154,"Free H20 bolus"
inputevents_cv_45156,45156,"10meq k+/100"
inputevents_cv_45157,45157,"ca+ gtt for cvvh"
inputevents_cv_45160,45160,"novasource"
inputevents_cv_45162,45162,"incision drg"
inputevents_cv_45163,45163,"thoracentecis"
inputevents_cv_45165,45165,"Chest wound"
inputevents_cv_45166,45166,"Groin"
inputevents_cv_45169,45169,"protonix drip"
inputevents_cv_45170,45170,"promote/fib/beneprot"
inputevents_cv_45172,45172,"40meq KCL/500ml NS"
inputevents_cv_45173,45173,"FLOOR UOP"
outputevents_45175,45175,"NS pigtail drain"
inputevents_cv_45176,45176,"NOVASOURCE/PULMONARY"
inputevents_cv_45179,45179,"ACETYLCYSTEINE GTT"
inputevents_cv_45182,45182,"ns ivfin ed"
inputevents_cv_45184,45184,"mannitol 20%"
inputevents_cv_45186,45186,"Insulin carrier"
inputevents_cv_45187,45187,"PCA carrier"
outputevents_45190,45190,"Drain Out #2 Red Rubber"
inputevents_cv_45195,45195,"NOVASOURCE"
inputevents_cv_45197,45197,"dye"
inputevents_cv_45200,45200,"Novasource"
inputevents_cv_45206,45206,"D5W & 3 AMP BICARD"
inputevents_cv_45208,45208,"NS thru portal cath"
inputevents_cv_45211,45211,"mannitol 50 grams"
inputevents_cv_45213,45213,"cath lab contrast"
inputevents_cv_45214,45214,"OR cellsaver"
inputevents_cv_45216,45216,"Mannitol 25GM"
inputevents_cv_45218,45218,"JT leakage"
inputevents_cv_45220,45220,"ns w/40 KCL"
inputevents_cv_45224,45224,"NA PHOSPHATE 15MMOL"
inputevents_cv_45226,45226,"NA Phosphate 30mmol"
inputevents_cv_45230,45230,"medical floor ivf"
inputevents_cv_45232,45232,"bladder pres. saline"
inputevents_cv_45233,45233,"peripad count."
inputevents_cv_45236,45236,"Sim30 w Polycose NG"
inputevents_cv_45237,45237,"Sim30 w Polycose PO"
inputevents_cv_45239,45239,"iv upon arrival"
inputevents_cv_45241,45241,"3/4 str UltraCal"
outputevents_45248,45248,"paracentesis asicits"
outputevents_45254,45254,"G/J POUCH APPLIANCE"
inputevents_cv_45265,45265,"CONTRAST via NG"
inputevents_cv_45268,45268,"CALCIUM FOR CVVHD"
inputevents_cv_45270,45270,"intrathoracic fluid"
inputevents_cv_45271,45271,"Chucks Pad Weight"
inputevents_cv_45273,45273,"SC33 NG"
inputevents_cv_45274,45274,"SC33 PO"
inputevents_cv_45275,45275,"Bumetanide"
inputevents_cv_45276,45276,"Pantroprazole"
inputevents_cv_45279,45279,"3/4 Strg Nepro"
inputevents_cv_45282,45282,"D5W 150MEQ BICARB"
outputevents_45283,45283,"Mucous fistula"
inputevents_cv_45286,45286,".9%NS w/30mml NaPhos"
inputevents_cv_45287,45287,"lt groin site"
inputevents_cv_45288,45288,"rt & lt groin sites"
inputevents_cv_45289,45289,"ivf on floor"
inputevents_cv_45290,45290,"na+phos 15mmol"
inputevents_cv_45292,45292,"IVPPI"
inputevents_cv_45293,45293,"15 mmol naphos/NS"
inputevents_cv_45294,45294,"gentamycin ct irrig"
outputevents_45296,45296,"g tube flush"
inputevents_cv_45297,45297,"SC 31 po"
inputevents_cv_45298,45298,"ED NS"
inputevents_cv_45300,45300,"Na Acetate +.05 hep"
inputevents_cv_45302,45302,"acetylcysteine"
inputevents_cv_45303,45303,"NA PHOS  0mmol"
outputevents_45304,45304,"Urine output cc/k/hr"
inputevents_cv_45305,45305,"500NS & KPhos 30mmol"
inputevents_cv_45308,45308,"left knee aspirate"
inputevents_cv_45310,45310,"redi cat"
inputevents_cv_45311,45311,"colyte"
inputevents_cv_45312,45312,"pheresis net bal"
inputevents_cv_45313,45313,"BARICAT"
inputevents_cv_45314,45314,"Neosure 26 cal po"
inputevents_cv_45315,45315,"neosure 26cal ng"
inputevents_cv_45317,45317,"or cryoprecipate"
inputevents_cv_45318,45318,"or plasmalyte"
inputevents_cv_45319,45319,"REDICAT for CTabd"
inputevents_cv_45320,45320,"NaAce+1/2Hep"
inputevents_cv_45322,45322,"NS Insulin Carrier"
inputevents_cv_45323,45323,"Pulmonary TF"
inputevents_cv_45325,45325,"NaAc+NaCl+H20"
inputevents_cv_45326,45326,"from cc7"
outputevents_45328,45328,"vac abd drain"
inputevents_cv_45329,45329,"NA ACETATE W/ HEP"
inputevents_cv_45331,45331,"Neosure30 pg"
inputevents_cv_45333,45333,"Glucagon infusion"
inputevents_cv_45334,45334,"Neosure32 PG"
inputevents_cv_45336,45336,"scf 30 gavage"
outputevents_45340,45340,"JP #1&#2 CLWS"
inputevents_cv_45347,45347,"Banana Bag"
inputevents_cv_45348,45348,"NA PHOS (15MMOL)"
inputevents_cv_45350,45350,"NA bicarb"
inputevents_cv_45353,45353,"KCL for CVVH"
inputevents_cv_45354,45354,"OR Cryoprecipitate"
outputevents_45356,45356,"jp's 1&2"
outputevents_45357,45357,"JP 5 and JP 6 sxn"
inputevents_cv_45359,45359,"d10 1/2 NS"
inputevents_cv_45360,45360,"DEXTROSE 25%"
inputevents_cv_45362,45362,"30mmol Phos/44meq K"
outputevents_46519,46519,"left pl tap"
outputevents_46520,46520,"J-tube flush"
inputevents_cv_46522,46522,"Pantoprazole 8mg/hr"
outputevents_46523,46523,"OR paracentesis"
inputevents_cv_46528,46528,"Floor PO's"
inputevents_cv_46529,46529,"Floor crystalloid"
outputevents_46532,46532,"Floor urine"
inputevents_cv_46534,46534,"Blake"
inputevents_cv_46538,46538,"PD solution in"
outputevents_46544,46544,"left arm drainage"
inputevents_cv_46546,46546,"D10\, 1/2NS"
inputevents_cv_46548,46548,"Pantoprazole gtt"
inputevents_cv_46550,46550,"K+ Phos 30mmol"
outputevents_46551,46551,"Wrist/groin drain"
inputevents_cv_46553,46553,"catrh lab ivf"
inputevents_cv_46554,46554,"Bumex"
inputevents_cv_46559,46559,"pantaprazole"
inputevents_cv_46560,46560,"Octrietide"
inputevents_cv_46562,46562,"NAPO4"
inputevents_cv_46565,46565,"pantoprazole mg/hr"
inputevents_cv_46566,46566,"abcess"
inputevents_cv_46569,46569,"KCL 10meq/100ml"
inputevents_cv_46570,46570,"vassopressin"
inputevents_cv_46572,46572,"1/2 str Impact"
outputevents_46575,46575,"GB drain"
outputevents_46578,46578,"URINE OUTPUT-ER"
inputevents_cv_46582,46582,"Nutren pulm w/Bene"
inputevents_cv_46585,46585,"D5W with 150MEQ HCO3"
inputevents_cv_46588,46588,"Rescue line"
inputevents_cv_46590,46590,"Gastrografen"
inputevents_cv_46591,46591,"calcuim gluconate"
inputevents_cv_46593,46593,"MULTIVIT BANANABAG"
inputevents_cv_46594,46594,"groin bag"
inputevents_cv_46596,46596,"left arm bag #1"
inputevents_cv_46598,46598,"right arm bag #1"
inputevents_cv_46600,46600,"OR Plasmalyte"
inputevents_cv_46603,46603,"Sodium Citrate ml/hr"
outputevents_46604,46604,"Angio Output"
inputevents_cv_46609,46609,"bupivacaine"
inputevents_cv_46610,46610,"Contrast"
inputevents_cv_46612,46612,"E.R. prbc"
